"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC01539",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ALPK2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SERPINB5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SERPINB4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SERPINB7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01924",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DIPK1C",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CSNK1G2-AS1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINGO3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NMRK2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CD70",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MUC16",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NIBAN3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LGALS7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CEACAM5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CEACAM6",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PSG3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"APOC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGFL3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CGB7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SIGLEC11",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KLK10",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SIGLEC9",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NKG7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LILRB5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TMEM150B",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01427",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CST7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LBP",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"EYA2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SLCO4A1-AS1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00659",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"BIRC7",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRTAP21-2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OLIG2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01436",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DSCR4-IT1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PICSAR",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01634",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGLC1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGLC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OSM",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"RFPL3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ENTHD1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"FOXP3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SPANXN5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"STARD8",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SLC7A3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"P2RY10",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KLHL4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NRK",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KCNE5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"RTL9",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CHRDL1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SLC6A14",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CSAG1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MAGEA12",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PNMA6E",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"AMELY",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SGO1",-0.232805905868701,1.71472177253031,-0.526517326094416,0.600530236164308,0.997557425103601,-4.64244784044159
"GLA",-0.160455234915536,4.56244373460532,-0.526126510611379,0.600800012811878,0.997557425103601,-4.69166008171281
"THAP4",-0.0994977144920286,5.92229080846136,-0.525907806795461,0.600951006730926,0.997557425103601,-4.71928922601866
"SUSD4",-0.136282786288973,5.60796240333233,-0.525430110803001,0.601280870939026,0.997557425103601,-4.71219154713016
"SLC16A6",-0.222075168607045,1.99752631335763,-0.525352391011969,0.601334546846006,0.997557425103601,-4.64581262108739
"CD2BP2",-0.0963292594072271,6.55952485411616,-0.523427434562854,0.602664694087951,0.997557425103601,-4.73227898328145
"HS3ST1",-0.219148246746728,2.07318822852176,-0.523395157169168,0.602687009388626,0.997557425103601,-4.646751748457
"ACTR10",-0.116748271207899,6.22190099908092,-0.522812948566303,0.603089590676788,0.997557425103601,-4.72517899219215
