"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NIBAN3",0.284122465815965,0.425183942712606,0.705931213873068,0.483338579930665,0.86602255777172,-4.62410377620367
"GCG",-0.125543294054946,17.6552980206587,-0.705803732875662,0.483417211806741,0.86602255777172,-4.88675601368043
"NCAPH",-0.383306724575302,0.302752110479325,-0.704936029362179,0.48395261191946,0.86602255777172,-4.6212229039665
"TGFBI",0.203805607289504,2.09582622899946,0.702987707124334,0.485155992051049,0.86602255777172,-4.64422452737421
"EDN2",-0.36808005143821,-1.37513261497381,-0.702981985825189,0.485159528261197,0.86602255777172,-4.61330022462813
"TMEM119",-0.383628641203856,-1.00819380637508,-0.702871176108087,0.485228020161066,0.86602255777172,-4.61447967169244
"LINC02690",-0.38779199830527,-1.42350611695063,-0.70161595664635,0.486004251920369,0.86602255777172,-4.61318408959758
"NPPB",-0.409068976953207,-0.874538056809619,-0.701425978329493,0.486121795295804,0.86602255777172,-4.61475984981261
"CLIC3",-0.311359193491094,-0.691450928595045,-0.701350897164197,0.486168253870937,0.86602255777172,-4.61588556978815
"LEFTY1",0.306189165474881,-0.386934302320094,0.701196530999217,0.48626378002054,0.86602255777172,-4.61839491341311
"CILP",-0.375132396909536,-0.483681306273734,-0.701157189033263,0.48628812761133,0.86602255777172,-4.61696588670768
"NKG7",-0.388592240387406,-1.57093977522252,-0.700029570745254,0.48698626571018,0.86602255777172,-4.61289694235311
"CAPG",-0.27740197507031,3.31141199328424,-0.699937571792417,0.487043249241784,0.86602255777172,-4.66140389194069
"SMIM24",0.19971250788848,8.45638984245442,0.699365810265485,0.487397477528032,0.86602255777172,-4.74521634556902
"MT3",-0.428050475758667,1.29479387468926,-0.698942673080001,0.487659719409795,0.86602255777172,-4.63117289911174
"LINC02367",-0.40079199779423,-1.5225662732457,-0.698706759564644,0.487805962271653,0.86602255777172,-4.61310012760577
"IGFBP2",0.184837367192417,9.25889339639404,0.698495325151022,0.487937051213228,0.86602255777172,-4.75824287202423
"LINC02327",-0.385641109851854,-1.26502006874751,-0.698135119529644,0.488160423042489,0.86602255777172,-4.61384315899596
"ZDHHC14",-0.15182531708579,6.14479906382974,-0.698055972733839,0.488209511400632,0.86602255777172,-4.71003577509421
"PCCA",-0.11713802309356,3.76415115156872,-0.697762159556265,0.488391763908211,0.86602255777172,-4.67096623575034
"EMP3",-0.185972349417683,4.62558036611157,-0.697474245064347,0.488570394056791,0.86602255777172,-4.68669847214793
"QSOX2",-0.123811783215252,5.4523839189105,-0.697287192385448,0.488686466145552,0.86602255777172,-4.69877079622938
"ZNF350",0.106874987589032,4.93223786626032,0.697224460360688,0.488725396769174,0.86602255777172,-4.69163403028905
"CYP3A4",-0.379061259024454,-1.36757907165329,-0.69662057556975,0.489100247209549,0.866175172153865,-4.61355686202276
"IFITM2",-0.429127442778707,2.23355730775862,-0.695896655680112,0.4895498171149,0.866459853300708,-4.64387801859099
"SMC4",0.13826763009172,4.82321653887984,0.694807171411543,0.490226841525348,0.866702700066619,-4.69092098954342
"EXOC2",0.0989244605475887,5.1101285358053,0.694288500618453,0.49054933446016,0.866702700066619,-4.69492255405959
"ACBD6",-0.115194622399287,6.86538380711969,-0.694281435334778,0.490553728237706,0.866702700066619,-4.72131683292801
"KRT18",0.117024655107615,8.43501893038392,0.693526346524547,0.491023430316134,0.866847942445887,-4.74626219459668
"IL1RL1",0.445591852067055,-0.760198882523323,0.692911901686106,0.491405828323014,0.866847942445887,-4.61712039255395
"LYZ",0.42774817085048,0.604329292062937,0.692756154343068,0.491502783366818,0.866847942445887,-4.62645955191163
"SNCA-AS1",-0.347275746465899,-0.923167188791037,-0.691774917862112,0.492113860589404,0.867143915357706,-4.61544823092285
"CDC42EP2",0.197404868738567,2.37790622662079,0.691558496729179,0.492248695951391,0.867143915357706,-4.64993742298847
"MPO",-0.411357702687513,-1.41595257363011,-0.691056886510916,0.492561289049969,0.867185368045721,-4.61369044844945
"SLFN12L",-0.400333240389042,-1.53036617980365,-0.690409014273637,0.492965191563927,0.86732779652402,-4.61339961518726
"CLPSL1",0.466496552109658,-0.150852337487087,0.689345492822412,0.493628617570958,0.86732779652402,-4.62076414569763
"ID4",0.141808883372549,7.75984266623596,0.689137023331196,0.493758718708913,0.86732779652402,-4.73703231765718
"IGFL2-AS1",-0.351905038904618,0.0383250106734054,-0.689073084172819,0.493798625487676,0.86732779652402,-4.62070681565626
"ABI3BP",-0.342680988583847,-0.159640787041946,-0.688386798000938,0.494227073706251,0.867532725368052,-4.61940033866152
"ARL4C",-0.207617780436179,5.81068643482297,-0.687630484080357,0.494699477041511,0.867532725368052,-4.70629791714905
"TTI1",0.0940750515107114,4.59177790344115,0.687497076241755,0.494782831034912,0.867532725368052,-4.68812806701296
"GNAS",0.148055058188918,13.5092247752537,0.686834668573796,0.495196821531094,0.86775143959888,-4.82906935598425
"BRAF",0.141947705474725,7.21473565763785,0.685815920217335,0.495833888558683,0.868360575409252,-4.72952309642846
"CSF2RA",-0.290422876656081,-0.249613702947582,-0.684878784846364,0.496420316592656,0.86888036743172,-4.61897591646484
"SLC39A5",0.409773376221293,-0.356728949104129,0.684134545804075,0.496886307467122,0.869188876035782,-4.61970702551078
"ATAD2",-0.171417510559625,3.72787957370066,-0.683593044429842,0.497225508729262,0.869275364911297,-4.67265732333262
"SCGB3A1",0.470305203626376,-0.733872258897188,0.68310548204429,0.497531030651357,0.869291177660829,-4.61780776252427
"SOX11",-0.381800777612754,-1.14374588704787,-0.681679787852358,0.498425005085057,0.869291177660829,-4.61490758363542
"IL36B",-0.401221684690254,-1.69546644029544,-0.68103602028598,0.498828964122172,0.869291177660829,-4.61349513544935
"HOXA2",-0.401221684690254,-1.69546644029544,-0.68103602028598,0.498828964122172,0.869291177660829,-4.61349513544935
"ZNF70",-0.225534543876788,1.08087947848436,-0.681021980333246,0.498837776075092,0.869291177660829,-4.63114187517306
"CSRP3",-0.379393164429092,-1.66244638819708,-0.680662246986313,0.499063586009283,0.869291177660829,-4.61355771314136
"LINC01553",-0.301455203669106,-0.743129253787163,-0.680210774391883,0.499347061060886,0.869291177660829,-4.6167138752642
"PTPRC",-0.389307142647719,-1.27314522004109,-0.679372025520994,0.499873936393106,0.869291177660829,-4.61469804807401
"LINC00539",-0.187771559143263,2.62950869779116,-0.679004324594781,0.500105010061462,0.869291177660829,-4.65366949943219
"KLF2",-0.232409888504512,1.71690199112962,-0.678961078629453,0.500132190880863,0.869291177660829,-4.63904267080109
"RASD1",0.176556485185028,8.031779061298,0.677649035239372,0.500957215445033,0.869475268888444,-4.74470935858747
"ULK3",-0.160646762236478,3.73510954685321,-0.676942856988358,0.501401573541271,0.869475268888444,-4.67342079642072
"KIF11",0.343388127926975,1.6464777313531,0.675442074895998,0.502346643605552,0.869475268888444,-4.64027932145041
"CD96",-0.263602116148007,-0.157679528618233,-0.675366000649031,0.502394574751839,0.869475268888444,-4.62056722939654
"CA5A",-0.3743301998893,-1.20247881116151,-0.674488655872304,0.502947532123533,0.869475268888444,-4.61512338382497
"PHYHIPL",0.11045694740102,5.38801161532276,0.673949288615458,0.503287639138127,0.869475268888444,-4.70384908512017
"CDH19",-0.370814703148474,-1.16021008306243,-0.673260342658076,0.503722247181065,0.869475268888444,-4.61527755284876
"MED18",0.163429597468572,3.22745784296556,0.672620282119389,0.504126199358718,0.869475268888444,-4.66752754428274
"LINC01880",-0.376324298987828,-1.50489967102581,-0.672072963668306,0.504471759950289,0.869475268888444,-4.61434249932041
"RNASE1",0.454216245349385,0.977161312331864,0.67085533177867,0.505240997168578,0.869475268888444,-4.63231461341925
"SLC13A4",-0.356715206333148,-0.9910718377969,-0.670677371749062,0.505353476374372,0.869475268888444,-4.61608357100029
"TMEM156",0.255903017137521,1.00165984877037,0.670563727588599,0.505425311987869,0.869475268888444,-4.63242537509842
"DGCR8",0.119005195359608,5.35550208500257,0.670144833339625,0.505690147008687,0.869475268888444,-4.70429194901692
"LINC02133",-0.384449009141383,-1.59640628400036,-0.66805669238999,0.507011440098898,0.869475268888444,-4.61430174253782
"MTO1",0.112989980397844,5.07334353671708,0.667200037419763,0.507554036818254,0.869475268888444,-4.69984801497541
"LINC02605",0.356216621196535,3.03047264902491,0.666894079530452,0.507747903474353,0.869475268888444,-4.66547192771541
"PIP",-0.38196657733892,-1.43130602350858,-0.666871545141619,0.507762183708226,0.869475268888444,-4.61482963595561
"ACTB",-0.153756801281991,10.8936869629995,-0.665680639129737,0.508517179422218,0.869475268888444,-4.79153093843561
"PMEPA1",0.378172379189446,1.60310609387888,0.665057045255896,0.508912759069205,0.869475268888444,-4.64029312929199
"RGL4",-0.382198721501457,-0.67758144339014,-0.664752411749306,0.509106065028749,0.869475268888444,-4.61780680731898
